24561,25,0,0
24562,27,3,11.1
25201,36,7,19.4
25202,31,2,6.5
25203,30,2,6.7
25204,34,2,5.9
25206,25,10,40
25207,,,
25208,,,
25209,46,5,10.9
25210,25,3,12
25211,27,3,11.1
25212,41,7,17.1
25213,42,4,9.5
25214,27,2,7.4
25383,19,1,5.3
25384,14,0,0
25425,18,3,16.7
25441,16,2,12.5
25442,15,0,0
25443,20,5,25
26100,54,13,24.1
26201,19,4,21.1
26202,22,1,4.5
26203,40,3,7.5
26204,42,3,7.1
26205,20,1,5
26206,39,4,10.3
26207,43,3,7
26208,22,3,13.6
26209,29,10,34.5
26210,37,3,8.1
26211,39,8,20.5
26212,24,5,20.8
26213,42,3,7.1
26214,38,8,21.1
26303,26,3,11.5
26322,25,4,16
26343,29,3,10.3
26344,20,2,10
26364,15,2,13.3
26365,20,3,15
26366,30,8,26.7
26367,18,3,16.7
26407,19,1,5.3
26463,19,0,0
26465,21,1,4.8
27100,46,13,28.3
27140,57,23,40.4
27202,29,2,6.9
27203,43,3,7
27204,40,3,7.5
27205,35,7,20
27206,34,4,11.8
27207,39,2,5.1
27208,41,6,14.6
27209,33,7,21.2
27210,39,5,12.8
27211,31,2,6.5
27212,55,5,9.1
27213,21,2,9.5
27214,34,7,20.6
27215,21,3,14.3
27216,25,2,8
27217,35,4,11.4
27218,33,3,9.1
27219,39,5,12.8
27220,26,1,3.8
27221,40,5,12.5
27222,24,1,4.2
27223,22,4,18.2
27224,31,4,12.9
27225,36,3,8.3
27226,28,3,10.7
27227,57,9,15.8
27228,33,3,9.1
27229,23,3,13
27230,28,3,10.7
27231,23,3,13
27232,37,3,8.1
27301,21,3,14.3
27321,27,0,0
27322,17,1,5.9
27341,28,3,10.7
27361,40,7,17.5
27362,23,2,8.7
27366,38,3,7.9
27381,19,2,10.5
27382,0,0,0
27383,19,1,5.3
28100,62,9,14.5
28201,55,12,21.8
28202,34,10,29.4
28203,30,6,20
28204,30,4,13.3
28205,,,
28206,32,6,18.8
28207,38,5,13.2
28208,0,0,0
28209,39,6,15.4
28210,28,3,10.7
28212,39,5,12.8
28213,32,4,12.5
28214,40,7,17.5
28215,27,9,33.3
28216,28,3,10.7
28217,40,4,10
28218,26,4,15.4
28219,25,7,28
28220,25,6,24
28221,26,10,38.5
28222,32,6,18.8
28223,25,3,12
28224,32,4,12.5
28225,27,2,7.4
28226,29,3,10.3
28227,,,
28228,36,4,11.1
28229,36,4,11.1
